grau,turno,mensalidade,bolsa_integral_cotas,bolsa_integral_ampla,bolsa_parcial_cotas,bolsa_parcial_ampla,curso_id,curso_busca,cidade_busca,uf_busca,universidade_nome,nome,nota_integral_ampla,nota_integral_cotas,nota_parcial_ampla,nota_parcial_cotas
Licenciatura,Curso a Distância,295.81,3.0,3.0,5.0,4.0,104329413500095,Educação Física,Brasilia,DF,Universidade Cruzeiro do Sul - UNICSUL,Educação Física,579.82,555.98,555.4,515.6
Licenciatura,Curso a Distância,295.81,1.0,1.0,1.0,1.0,154313500095,Educação Física,Sao Paulo,SP,Universidade Cruzeiro do Sul - UNICSUL,Educação Física,539.58,528.14,501.8,584.46
Licenciatura,Curso a Distância,295.81,1.0,1.0,1.0,1.0,278813500095,Educação Física,Sao Paulo,SP,Universidade Cruzeiro do Sul - UNICSUL,Educação Física,551.38,525.3,578.96,520.96
Licenciatura,Curso a Distância,295.81,1.0,3.0,2.0,4.0,65779013500095,Educação Física,Sao Paulo,SP,Universidade Cruzeiro do Sul - UNICSUL,Educação Física,541.98,535.76,450.0,450.0
Licenciatura,Curso a Distância,295.75,1.0,1.0,2.0,2.0,105132013501025,Educação Física,Pocos de Caldas,MG,Universidade de Franca - UNIFRAN,Educação Física,593.84,510.84,534.56,450.0
Licenciatura,Curso a Distância,295.75,5.0,1.0,8.0,2.0,1023013436315,Educação Física,Belem,PA,Universidade Cidade de São Paulo - UNICID,Educação Física,608.86,565.3,603.78,545.18
Licenciatura,Curso a Distância,295.75,1.0,1.0,1.0,2.0,105136713501025,Educação Física,Campinas,SP,Universidade de Franca - UNIFRAN,Educação Física,584.38,536.32,591.84,544.58
Licenciatura,Curso a Distância,295.75,1.0,1.0,1.0,1.0,65793613501025,Educação Física,Franca,SP,Universidade de Franca - UNIFRAN,Educação Física,554.7,573.62,551.02,538.26
Licenciatura,Curso a Distância,295.75,1.0,2.0,1.0,1.0,1714013501025,Educação Física,Ribeirao Preto,SP,Universidade de Franca - UNIFRAN,Educação Física,548.7,501.5,480.58,554.92
Licenciatura,Curso a Distância,295.75,1.0,2.0,2.0,4.0,105135013501025,Educação Física,Santos,SP,Universidade de Franca - UNIFRAN,Educação Física,559.28,550.42,506.26,465.12
Licenciatura,Curso a Distância,295.75,1.0,2.0,1.0,2.0,1846713436315,Educação Física,Sao Jose dos Campos,SP,Universidade Cidade de São Paulo - UNICID,Educação Física,556.44,540.42,547.44,459.7
Licenciatura,Curso a Distância,295.75,1.0,1.0,2.0,5.0,100232813436315,Educação Física,Sao Paulo,SP,Universidade Cidade de São Paulo - UNICID,Educação Física,625.38,489.46,450.0,450.0
Licenciatura,Curso a Distância,295.73,1.0,2.0,2.0,3.0,200629013436315,Educação Física,Caraguatatuba,SP,Universidade Cidade de São Paulo - UNICID,Educação Física,508.16,576.32,450.0,450.0
Bacharelado,Curso a Distância,295.0,7.0,2.0,11.0,3.0,106577812617435,Administração,Araci,BA,Faculdade de Ensino Superior da Cidade de Feira de Santana - FAESF/UNEF,Administração,536.7,475.14,465.94,450.0
Bacharelado,Curso a Distância,295.0,7.0,2.0,11.0,3.0,106577812617455,Serviço Social,Araci,BA,Faculdade de Ensino Superior da Cidade de Feira de Santana - FAESF/UNEF,Serviço Social,454.42,450.0,450.0,450.0
Licenciatura,Curso a Distância,295.0,7.0,2.0,11.0,3.0,106577812617465,Pedagogia,Araci,BA,Faculdade de Ensino Superior da Cidade de Feira de Santana - FAESF/UNEF,Pedagogia,563.78,468.6,472.62,450.0
Bacharelado,Curso a Distância,295.0,7.0,2.0,11.0,3.0,106572112617455,Serviço Social,Conceicao do Coite,BA,Faculdade de Ensino Superior da Cidade de Feira de Santana - FAESF/UNEF,Serviço Social,561.4,538.48,474.32,450.0
Licenciatura,Curso a Distância,295.0,7.0,2.0,11.0,3.0,106572112617465,Pedagogia,Conceicao do Coite,BA,Faculdade de Ensino Superior da Cidade de Feira de Santana - FAESF/UNEF,Pedagogia,561.46,535.82,474.3,450.0
Bacharelado,Curso a Distância,295.0,7.0,2.0,11.0,3.0,106578712617435,Administração,Cruz das Almas,BA,Faculdade de Ensino Superior da Cidade de Feira de Santana - FAESF/UNEF,Administração,575.46,554.64,487.58,471.08
Bacharelado,Curso a Distância,295.0,7.0,2.0,11.0,3.0,106578712617455,Serviço Social,Cruz das Almas,BA,Faculdade de Ensino Superior da Cidade de Feira de Santana - FAESF/UNEF,Serviço Social,540.08,547.6,479.54,488.6
Licenciatura,Curso a Distância,295.0,7.0,2.0,11.0,3.0,106578712617465,Pedagogia,Cruz das Almas,BA,Faculdade de Ensino Superior da Cidade de Feira de Santana - FAESF/UNEF,Pedagogia,534.1,536.02,478.12,479.86
Bacharelado,Curso a Distância,295.0,7.0,2.0,11.0,3.0,106574912617435,Administração,"Dias D""Avila""",BA,Faculdade de Ensino Superior da Cidade de Feira de Santana - FAESF/UNEF,Administração,572.6,516.58,450.0,450.0
Licenciatura,Curso a Distância,295.0,3.0,1.0,6.0,2.0,106574912617465,Pedagogia,"Dias D""Avila""",BA,Faculdade de Ensino Superior da Cidade de Feira de Santana - FAESF/UNEF,Pedagogia,549.4,529.58,494.44,450.0
Bacharelado,Curso a Distância,295.0,7.0,2.0,11.0,3.0,106542012617435,Administração,Feira de Santana,BA,Faculdade de Ensino Superior da Cidade de Feira de Santana - FAESF/UNEF,Administração,614.22,584.82,553.04,544.98
Bacharelado,Curso a Distância,295.0,7.0,2.0,11.0,3.0,106542012617455,Serviço Social,Feira de Santana,BA,Faculdade de Ensino Superior da Cidade de Feira de Santana - FAESF/UNEF,Serviço Social,550.42,547.2,519.0,487.84
Licenciatura,Curso a Distância,295.0,7.0,2.0,11.0,3.0,106542012617465,Pedagogia,Feira de Santana,BA,Faculdade de Ensino Superior da Cidade de Feira de Santana - FAESF/UNEF,Pedagogia,555.86,556.08,527.2,504.78
Bacharelado,Curso a Distância,295.0,7.0,2.0,11.0,3.0,106567912617435,Administração,Santaluz,BA,Faculdade de Ensino Superior da Cidade de Feira de Santana - FAESF/UNEF,Administração,533.18,471.86,450.0,450.0
Bacharelado,Curso a Distância,295.0,7.0,2.0,11.0,3.0,106567912617455,Serviço Social,Santaluz,BA,Faculdade de Ensino Superior da Cidade de Feira de Santana - FAESF/UNEF,Serviço Social,498.62,450.0,450.0,450.0
Licenciatura,Curso a Distância,295.0,7.0,2.0,11.0,3.0,106567912617465,Pedagogia,Santaluz,BA,Faculdade de Ensino Superior da Cidade de Feira de Santana - FAESF/UNEF,Pedagogia,469.36,457.06,450.0,450.0
Bacharelado,Curso a Distância,295.0,7.0,2.0,11.0,3.0,106576712617435,Administração,Senhor do Bonfim,BA,Faculdade de Ensino Superior da Cidade de Feira de Santana - FAESF/UNEF,Administração,577.04,536.36,551.48,450.06
Bacharelado,Curso a Distância,295.0,7.0,2.0,11.0,3.0,106576712617455,Serviço Social,Senhor do Bonfim,BA,Faculdade de Ensino Superior da Cidade de Feira de Santana - FAESF/UNEF,Serviço Social,562.84,509.3,527.76,483.48
Licenciatura,Curso a Distância,295.0,7.0,2.0,11.0,3.0,106576712617465,Pedagogia,Senhor do Bonfim,BA,Faculdade de Ensino Superior da Cidade de Feira de Santana - FAESF/UNEF,Pedagogia,562.96,512.62,521.72,465.58
Bacharelado,Curso a Distância,295.0,7.0,2.0,11.0,3.0,106569112617435,Administração,Tucano,BA,Faculdade de Ensino Superior da Cidade de Feira de Santana - FAESF/UNEF,Administração,557.86,547.74,535.1,450.0
Bacharelado,Curso a Distância,295.0,7.0,2.0,11.0,3.0,106569112617455,Serviço Social,Tucano,BA,Faculdade de Ensino Superior da Cidade de Feira de Santana - FAESF/UNEF,Serviço Social,563.44,510.88,501.86,450.0
Licenciatura,Curso a Distância,295.0,7.0,2.0,11.0,3.0,106569112617465,Pedagogia,Tucano,BA,Faculdade de Ensino Superior da Cidade de Feira de Santana - FAESF/UNEF,Pedagogia,546.06,504.66,467.66,450.0
Bacharelado,Curso a Distância,295.0,7.0,2.0,11.0,3.0,108490612617435,Administração,Valente,BA,Faculdade de Ensino Superior da Cidade de Feira de Santana - FAESF/UNEF,Administração,507.14,488.24,450.0,450.0
Bacharelado,Curso a Distância,295.0,7.0,2.0,11.0,3.0,106571412617435,Administração,Valente,BA,Faculdade de Ensino Superior da Cidade de Feira de Santana - FAESF/UNEF,Administração,529.48,474.5,450.0,450.0
Bacharelado,Curso a Distância,295.0,7.0,2.0,11.0,3.0,108490612617455,Serviço Social,Valente,BA,Faculdade de Ensino Superior da Cidade de Feira de Santana - FAESF/UNEF,Serviço Social,485.22,450.0,450.0,450.0
Bacharelado,Curso a Distância,295.0,7.0,2.0,11.0,3.0,106571412617455,Serviço Social,Valente,BA,Faculdade de Ensino Superior da Cidade de Feira de Santana - FAESF/UNEF,Serviço Social,528.92,450.0,450.0,450.0
Licenciatura,Curso a Distância,295.0,7.0,2.0,11.0,3.0,108490612617465,Pedagogia,Valente,BA,Faculdade de Ensino Superior da Cidade de Feira de Santana - FAESF/UNEF,Pedagogia,450.0,450.0,450.0,450.0
Licenciatura,Curso a Distância,295.0,7.0,2.0,11.0,3.0,106571412617465,Pedagogia,Valente,BA,Faculdade de Ensino Superior da Cidade de Feira de Santana - FAESF/UNEF,Pedagogia,551.18,458.2,450.0,450.0
Bacharelado,Curso a Distância,290.42,2.0,1.0,4.0,1.0,102301165045,Ciências Contábeis,Belem,PA,Universidade Cidade de São Paulo - UNICID,Ciências Contábeis,589.06,575.02,571.22,536.78
Bacharelado,Curso a Distância,290.42,1.0,1.0,2.0,3.0,6579361066705,Administração,Franca,SP,Universidade de Franca - UNIFRAN,Administração,600.94,561.72,539.38,505.04
Bacharelado,Curso a Distância,290.42,1.0,1.0,1.0,2.0,170931066705,Administração,Mogi-Guacu,SP,Universidade de Franca - UNIFRAN,Administração,516.2,450.0,450.0,450.0
Bacharelado,Curso a Distância,290.42,1.0,2.0,1.0,3.0,171401066705,Administração,Ribeirao Preto,SP,Universidade de Franca - UNIFRAN,Administração,559.6,542.04,568.04,554.48
Bacharelado,Curso a Distância,290.42,1.0,3.0,1.0,3.0,171201066725,Ciências Contábeis,Sao Carlos,SP,Universidade de Franca - UNIFRAN,Ciências Contábeis,536.1,538.2,497.56,450.0
Bacharelado,Curso a Distância,290.42,1.0,1.0,1.0,2.0,225521066705,Administração,Sao Jose do Rio Preto,SP,Universidade de Franca - UNIFRAN,Administração,540.74,450.0,535.14,616.28
Bacharelado,Curso a Distância,290.42,1.0,1.0,1.0,1.0,225521066725,Ciências Contábeis,Sao Jose do Rio Preto,SP,Universidade de Franca - UNIFRAN,Ciências Contábeis,611.8,549.66,506.88,550.56
Bacharelado,Curso a Distância,290.39,1.0,1.0,1.0,2.0,65793612966985,Serviço Social,Franca,SP,Universidade de Franca - UNIFRAN,Serviço Social,602.48,561.84,506.02,566.42
Bacharelado,Curso a Distância,289.97,3.0,3.0,8.0,7.0,104329412585195,Administração,Brasilia,DF,Universidade Cruzeiro do Sul - UNICSUL,Administração,586.56,557.7,534.16,496.1
Bacharelado,Curso a Distância,289.97,2.0,2.0,4.0,4.0,104329412585225,Ciências Contábeis,Brasilia,DF,Universidade Cruzeiro do Sul - UNICSUL,Ciências Contábeis,575.38,538.68,540.02,488.84
Bacharelado,Curso a Distância,289.97,1.0,1.0,2.0,5.0,65779012585195,Administração,Sao Paulo,SP,Universidade Cruzeiro do Sul - UNICSUL,Administração,581.64,563.96,499.3,472.58
Bacharelado,Curso a Distância,289.97,1.0,1.0,1.0,1.0,2452212585225,Ciências Contábeis,Sao Paulo,SP,Universidade Cruzeiro do Sul - UNICSUL,Ciências Contábeis,571.72,515.48,593.5,450.0
Bacharelado,Curso a Distância,288.0,1.0,1.0,1.0,4.0,104007513409985,Serviço Social,Curitiba,PR,Centro Universitário Internacional - Uninter - UNINTER,Serviço Social,564.04,564.16,514.3,552.78
Licenciatura,Noturno,287.0,2.0,1.0,4.0,3.0,6600501006003,Pedagogia,Iuna,ES,Faculdades Unificadas de Iúna - FUI,Pedagogia,600.64,571.92,485.0,450.0
Tecnológico,Curso a Distância,279.0,1.0,1.0,1.0,1.0,10943898555,Gestão Pública,Sete Lagoas,MG,Centro Universitário Internacional - Uninter - UNINTER,Gestão Pública,557.58,570.06,598.56,522.48
Tecnológico,Curso a Distância,279.0,1.0,1.0,2.0,1.0,11019898555,Gestão Pública,Tabapora,MT,Centro Universitário Internacional - Uninter - UNINTER,Gestão Pública,544.34,450.0,492.76,450.0
Tecnológico,Curso a Distância,279.0,1.0,1.0,1.0,1.0,11340898555,Gestão Pública,Recife,PE,Centro Universitário Internacional - Uninter - UNINTER,Gestão Pública,605.2,592.52,558.3,557.46
Tecnológico,Curso a Distância,279.0,1.0,1.0,1.0,2.0,2003659898555,Gestão Pública,Sao Jose dos Pinhais,PR,Centro Universitário Internacional - Uninter - UNINTER,Gestão Pública,497.82,450.0,450.0,450.0
Tecnológico,Curso a Distância,279.0,1.0,1.0,1.0,1.0,2003830898555,Gestão Pública,Botucatu,SP,Centro Universitário Internacional - Uninter - UNINTER,Gestão Pública,450.0,450.0,615.92,450.0
Tecnológico,Curso a Distância,279.0,1.0,3.0,2.0,3.0,13868898555,Gestão Pública,Sorocaba,SP,Centro Universitário Internacional - Uninter - UNINTER,Gestão Pública,529.32,450.0,450.0,450.0
Tecnológico,Curso a Distância,278.0,2.0,1.0,2.0,1.0,2003496898495,Gestão Financeira,Sorriso,MT,Centro Universitário Internacional - Uninter - UNINTER,Gestão Financeira,551.86,465.32,450.0,450.0
Tecnológico,Curso a Distância,278.0,1.0,3.0,3.0,7.0,200598811859415,Gestão de Recursos Humanos,Curitiba,PR,Centro Universitário Internacional - Uninter - UNINTER,Gestão de Recursos Humanos,515.6,450.0,450.0,450.0
Tecnológico,Curso a Distância,278.0,1.0,1.0,1.0,4.0,200598812041125,Gestão Ambiental,Curitiba,PR,Centro Universitário Internacional - Uninter - UNINTER,Gestão Ambiental,581.06,450.0,450.0,450.0
Tecnológico,Curso a Distância,278.0,1.0,1.0,2.0,4.0,11755898535,Logística,Paranagua,PR,Centro Universitário Internacional - Uninter - UNINTER,Logística,559.46,529.36,466.52,450.0
Tecnológico,Curso a Distância,278.0,1.0,1.0,1.0,1.0,1175511859415,Gestão de Recursos Humanos,Paranagua,PR,Centro Universitário Internacional - Uninter - UNINTER,Gestão de Recursos Humanos,550.16,558.28,532.36,450.0
Tecnológico,Curso a Distância,278.0,1.0,1.0,1.0,3.0,12219898535,Logística,Rio Negro,PR,Centro Universitário Internacional - Uninter - UNINTER,Logística,509.22,450.0,450.0,450.0
Tecnológico,Curso a Distância,278.0,2.0,5.0,3.0,7.0,2003659898535,Logística,Sao Jose dos Pinhais,PR,Centro Universitário Internacional - Uninter - UNINTER,Logística,543.34,478.68,483.3,450.0
Tecnológico,Curso a Distância,278.0,1.0,3.0,3.0,6.0,2003659808735,Gestão da Produção Industrial,Sao Jose dos Pinhais,PR,Centro Universitário Internacional - Uninter - UNINTER,Gestão da Produção Industrial,450.0,450.0,450.0,450.0
Tecnológico,Curso a Distância,278.0,1.0,1.0,2.0,4.0,12505898535,Logística,Telemaco Borba,PR,Centro Universitário Internacional - Uninter - UNINTER,Logística,494.82,450.0,450.0,450.0
Tecnológico,Curso a Distância,278.0,1.0,1.0,1.0,3.0,12505808735,Gestão da Produção Industrial,Telemaco Borba,PR,Centro Universitário Internacional - Uninter - UNINTER,Gestão da Produção Industrial,538.12,450.0,450.0,450.0
Tecnológico,Curso a Distância,278.0,1.0,1.0,2.0,1.0,12972898495,Gestão Financeira,Tres Rios,RJ,Centro Universitário Internacional - Uninter - UNINTER,Gestão Financeira,596.26,575.24,607.58,450.0
Tecnológico,Curso a Distância,278.0,1.0,1.0,3.0,3.0,12972808735,Gestão da Produção Industrial,Tres Rios,RJ,Centro Universitário Internacional - Uninter - UNINTER,Gestão da Produção Industrial,560.58,561.08,531.36,450.0
Tecnológico,Curso a Distância,278.0,1.0,1.0,1.0,1.0,2003698808735,Gestão da Produção Industrial,Volta Redonda,RJ,Centro Universitário Internacional - Uninter - UNINTER,Gestão da Produção Industrial,611.44,582.16,552.82,532.26
Tecnológico,Curso a Distância,278.0,1.0,3.0,1.0,5.0,11676898535,Logística,Sao Leopoldo,RS,Centro Universitário Internacional - Uninter - UNINTER,Logística,550.34,505.02,503.98,450.0
Tecnológico,Curso a Distância,278.0,1.0,5.0,1.0,8.0,1167611859415,Gestão de Recursos Humanos,Sao Leopoldo,RS,Centro Universitário Internacional - Uninter - UNINTER,Gestão de Recursos Humanos,555.08,511.06,519.48,496.24
Tecnológico,Curso a Distância,278.0,1.0,7.0,3.0,13.0,11676808735,Gestão da Produção Industrial,Sao Leopoldo,RS,Centro Universitário Internacional - Uninter - UNINTER,Gestão da Produção Industrial,546.14,450.0,469.2,450.0
Tecnológico,Curso a Distância,278.0,1.0,1.0,1.0,1.0,11423808735,Gestão da Produção Industrial,Americana,SP,Centro Universitário Internacional - Uninter - UNINTER,Gestão da Produção Industrial,587.88,450.0,506.94,450.0
Tecnológico,Curso a Distância,278.0,1.0,2.0,2.0,3.0,2003870808735,Gestão da Produção Industrial,Mairipora,SP,Centro Universitário Internacional - Uninter - UNINTER,Gestão da Produção Industrial,450.0,450.0,450.0,450.0
Tecnológico,Curso a Distância,278.0,1.0,2.0,1.0,3.0,13350808735,Gestão da Produção Industrial,Rio Claro,SP,Centro Universitário Internacional - Uninter - UNINTER,Gestão da Produção Industrial,529.6,506.22,450.0,450.0
Tecnológico,Curso a Distância,278.0,1.0,1.0,1.0,3.0,13868898535,Logística,Sorocaba,SP,Centro Universitário Internacional - Uninter - UNINTER,Logística,516.82,499.02,450.0,450.0
Tecnológico,Curso a Distância,278.0,1.0,1.0,1.0,3.0,13868808735,Gestão da Produção Industrial,Sorocaba,SP,Centro Universitário Internacional - Uninter - UNINTER,Gestão da Produção Industrial,568.36,450.0,450.0,517.44
Tecnológico,Curso a Distância,274.0,1.0,1.0,3.0,6.0,104007513153155,Análise e Desenvolvimento de Sistemas,Curitiba,PR,Centro Universitário Internacional - Uninter - UNINTER,Análise e Desenvolvimento de Sistemas,590.82,544.34,555.5,475.26
Tecnológico,Curso a Distância,274.0,1.0,1.0,1.0,2.0,104138713153155,Análise e Desenvolvimento de Sistemas,Curitiba,PR,Centro Universitário Internacional - Uninter - UNINTER,Análise e Desenvolvimento de Sistemas,573.94,576.88,511.64,450.0
Tecnológico,Curso a Distância,274.0,1.0,2.0,2.0,4.0,200598813153155,Análise e Desenvolvimento de Sistemas,Curitiba,PR,Centro Universitário Internacional - Uninter - UNINTER,Análise e Desenvolvimento de Sistemas,587.94,450.0,484.5,450.0
Tecnológico,Curso a Distância,272.0,2.0,1.0,2.0,2.0,2006272898555,Gestão Pública,Brasilia,DF,Centro Universitário Internacional - Uninter - UNINTER,Gestão Pública,578.9,520.88,506.26,496.34
Licenciatura,Curso a Distância,270.28,2.0,2.0,3.0,2.0,2006706952955,Pedagogia,Montes Claros,MG,Universidade de Franca - UNIFRAN,Pedagogia,577.56,530.98,562.74,530.7
Licenciatura,Curso a Distância,270.28,3.0,3.0,7.0,5.0,20063151033385,Pedagogia,Cuiaba,MT,Universidade Cidade de São Paulo - UNICID,Pedagogia,510.0,509.22,505.3,492.24
Licenciatura,Curso a Distância,270.28,19.0,5.0,32.0,9.0,102301033385,Pedagogia,Belem,PA,Universidade Cidade de São Paulo - UNICID,Pedagogia,551.3,545.54,507.6,508.58
Licenciatura,Curso a Distância,270.28,1.0,1.0,1.0,2.0,20018071033385,Pedagogia,Boituva,SP,Universidade Cidade de São Paulo - UNICID,Pedagogia,533.04,467.28,483.18,450.0
Licenciatura,Curso a Distância,270.28,3.0,7.0,10.0,18.0,20062901033385,Pedagogia,Caraguatatuba,SP,Universidade Cidade de São Paulo - UNICID,Pedagogia,509.26,501.3,450.0,450.0
Licenciatura,Curso a Distância,270.28,1.0,3.0,6.0,12.0,657936952955,Pedagogia,Franca,SP,Universidade de Franca - UNIFRAN,Pedagogia,575.66,516.58,505.44,450.0
Licenciatura,Curso a Distância,270.28,1.0,2.0,4.0,7.0,20068171033385,Pedagogia,Franco da Rocha,SP,Universidade Cidade de São Paulo - UNICID,Pedagogia,553.4,524.62,513.18,450.0
Licenciatura,Curso a Distância,270.28,1.0,1.0,2.0,5.0,17093952955,Pedagogia,Mogi-Guacu,SP,Universidade de Franca - UNIFRAN,Pedagogia,561.7,450.0,450.0,450.0
Tecnológico,Curso a Distância,270.28,1.0,1.0,1.0,3.0,200628212141215,Gestão da Tecnologia da Informação,Osasco,SP,Universidade Cidade de São Paulo - UNICID,Gestão da Tecnologia da Informação,546.16,501.82,528.84,519.3
Licenciatura,Curso a Distância,270.28,3.0,7.0,11.0,21.0,17140952955,Pedagogia,Ribeirao Preto,SP,Universidade de Franca - UNIFRAN,Pedagogia,535.9,485.48,450.0,450.0
Licenciatura,Curso a Distância,270.28,1.0,1.0,2.0,3.0,171401066835,Letras - Português e Inglês,Ribeirao Preto,SP,Universidade de Franca - UNIFRAN,Letras - Português e Inglês,631.82,578.74,569.78,489.3
Tecnológico,Curso a Distância,270.28,1.0,2.0,1.0,3.0,1714011322595,Análise e Desenvolvimento de Sistemas,Ribeirao Preto,SP,Universidade de Franca - UNIFRAN,Análise e Desenvolvimento de Sistemas,606.3,526.82,523.98,450.0
Licenciatura,Curso a Distância,270.28,2.0,5.0,5.0,8.0,20017811033385,Pedagogia,Santa Rosa de VIterbo,SP,Universidade Cidade de São Paulo - UNICID,Pedagogia,479.56,450.0,450.0,450.0
Bacharelado,Curso a Distância,270.28,1.0,1.0,1.0,2.0,105135013066795,Engenharia Ambiental,Santos,SP,Universidade de Franca - UNIFRAN,Engenharia Ambiental,588.94,541.6,526.4,450.0
Licenciatura,Curso a Distância,270.28,1.0,1.0,2.0,3.0,20017941033385,Pedagogia,Sao Bernardo do Campo,SP,Universidade Cidade de São Paulo - UNICID,Pedagogia,572.7,484.38,508.68,481.0
Licenciatura,Curso a Distância,270.28,1.0,1.0,3.0,6.0,17120952955,Pedagogia,Sao Carlos,SP,Universidade de Franca - UNIFRAN,Pedagogia,581.74,588.94,536.32,475.98
Tecnológico,Curso a Distância,270.28,1.0,1.0,2.0,3.0,1712011322595,Análise e Desenvolvimento de Sistemas,Sao Carlos,SP,Universidade de Franca - UNIFRAN,Análise e Desenvolvimento de Sistemas,576.12,577.5,563.34,504.02
Licenciatura,Curso a Distância,270.28,2.0,3.0,5.0,8.0,184671033385,Pedagogia,Sao Jose dos Campos,SP,Universidade Cidade de São Paulo - UNICID,Pedagogia,540.66,528.56,477.0,489.54
Licenciatura,Curso a Distância,270.28,2.0,5.0,5.0,9.0,98611033385,Pedagogia,Sao Paulo,SP,Universidade Cidade de São Paulo - UNICID,Pedagogia,532.04,545.76,450.0,450.0
Licenciatura,Curso a Distância,270.28,1.0,1.0,1.0,2.0,236011033385,Pedagogia,Sao Paulo,SP,Universidade Cidade de São Paulo - UNICID,Pedagogia,450.0,515.08,450.0,450.0
Licenciatura,Curso a Distância,270.28,3.0,5.0,10.0,20.0,10023281033385,Pedagogia,Sao Paulo,SP,Universidade Cidade de São Paulo - UNICID,Pedagogia,557.2,514.12,489.84,450.0
Licenciatura,Curso a Distância,270.28,3.0,5.0,5.0,9.0,98601033385,Pedagogia,Sao Paulo,SP,Universidade Cidade de São Paulo - UNICID,Pedagogia,478.1,450.0,450.0,450.0
Licenciatura,Curso a Distância,270.28,9.0,18.0,17.0,31.0,20018041033385,Pedagogia,Sorocaba,SP,Universidade Cidade de São Paulo - UNICID,Pedagogia,539.36,486.16,450.0,450.0
Tecnológico,Curso a Distância,270.28,1.0,1.0,2.0,3.0,200180412141205,Análise e Desenvolvimento de Sistemas,Sorocaba,SP,Universidade Cidade de São Paulo - UNICID,Análise e Desenvolvimento de Sistemas,601.34,501.62,540.5,467.74
Licenciatura,Curso a Distância,270.28,2.0,5.0,5.0,8.0,20062931033385,Pedagogia,Suzano,SP,Universidade Cidade de São Paulo - UNICID,Pedagogia,538.78,467.4,465.34,450.0
Licenciatura,Curso a Distância,270.0,2.0,1.0,3.0,1.0,6235988925,Pedagogia,Cruzeiro do Sul,AC,Centro Universitário Internacional - Uninter - UNINTER,Pedagogia,566.76,539.8,530.1,510.46
Licenciatura,Curso a Distância,270.0,3.0,2.0,7.0,3.0,6238988925,Pedagogia,Junqueiro,AL,Centro Universitário Internacional - Uninter - UNINTER,Pedagogia,557.1,547.2,523.16,477.9
Licenciatura,Curso a Distância,270.0,1.0,1.0,2.0,2.0,14728988925,Pedagogia,"Sao Joao D""Alianca""",GO,Centro Universitário Internacional - Uninter - UNINTER,Pedagogia,594.8,567.42,450.0,450.0
Licenciatura,Curso a Distância,270.0,2.0,1.0,1.0,1.0,6772988925,Pedagogia,Belo Horizonte,MG,Centro Universitário Internacional - Uninter - UNINTER,Pedagogia,555.12,555.72,598.24,606.5
Licenciatura,Curso a Distância,270.0,2.0,1.0,2.0,1.0,16221988925,Pedagogia,Belo Horizonte,MG,Centro Universitário Internacional - Uninter - UNINTER,Pedagogia,553.82,534.54,564.78,533.1
Tecnológico,Curso a Distância,270.0,1.0,1.0,2.0,1.0,11341704425,Processos Gerenciais,Belo Horizonte,MG,Centro Universitário Internacional - Uninter - UNINTER,Processos Gerenciais,517.6,588.46,591.14,498.36
Licenciatura,Curso a Distância,270.0,1.0,1.0,1.0,1.0,2006014988925,Pedagogia,Governador Valadares,MG,Centro Universitário Internacional - Uninter - UNINTER,Pedagogia,572.34,548.14,529.62,497.18
Licenciatura,Curso a Distância,270.0,2.0,2.0,4.0,4.0,6310988925,Pedagogia,Ipatinga,MG,Centro Universitário Internacional - Uninter - UNINTER,Pedagogia,585.92,553.56,559.86,511.7
Licenciatura,Curso a Distância,270.0,2.0,2.0,3.0,2.0,2006236988925,Pedagogia,Uberlandia,MG,Centro Universitário Internacional - Uninter - UNINTER,Pedagogia,570.56,540.54,568.68,516.0
Tecnológico,Curso a Distância,270.0,1.0,1.0,2.0,1.0,2003476898475,Marketing,Uberlandia,MG,Centro Universitário Internacional - Uninter - UNINTER,Marketing,591.1,506.2,633.9,450.0
Licenciatura,Curso a Distância,270.0,1.0,1.0,3.0,3.0,6317988925,Pedagogia,Lucas do Rio Verde,MT,Centro Universitário Internacional - Uninter - UNINTER,Pedagogia,549.04,611.58,485.22,450.0
Licenciatura,Curso a Distância,270.0,2.0,1.0,9.0,8.0,6346988925,Pedagogia,Sorriso,MT,Centro Universitário Internacional - Uninter - UNINTER,Pedagogia,505.7,529.74,450.0,450.0
Licenciatura,Curso a Distância,270.0,5.0,2.0,10.0,3.0,6368988925,Pedagogia,Braganca,PA,Centro Universitário Internacional - Uninter - UNINTER,Pedagogia,558.94,564.2,532.28,532.96
Licenciatura,Curso a Distância,270.0,3.0,1.0,5.0,1.0,16228988925,Pedagogia,Paragominas,PA,Centro Universitário Internacional - Uninter - UNINTER,Pedagogia,618.5,551.38,553.34,530.92
Licenciatura,Curso a Distância,270.0,1.0,1.0,2.0,4.0,18340988925,Pedagogia,Chopinzinho,PR,Centro Universitário Internacional - Uninter - UNINTER,Pedagogia,552.92,553.3,458.5,450.0
Licenciatura,Curso a Distância,270.0,1.0,2.0,1.0,2.0,6630988925,Pedagogia,Curitiba,PR,Centro Universitário Internacional - Uninter - UNINTER,Pedagogia,527.8,476.34,456.54,450.0
Licenciatura,Curso a Distância,270.0,3.0,8.0,5.0,14.0,2005988988925,Pedagogia,Curitiba,PR,Centro Universitário Internacional - Uninter - UNINTER,Pedagogia,533.2,481.52,455.9,450.0
